	ADAMTS12	ADAMTS2	ADAMTS3	ADAMTS7	AEBP1	ANXA2	ATP7A	BMP1	COL10A1	COL11A1	COL11A2	COL13A1	COL14A1	COL15A1	COL16A1	COL17A1	COL18A1	COL19A1	COL1A1	COL1A2	COL2A1	COL3A1	COL4A1	COL4A2	COL4A3	COL4A4	COL4A5	COL4A6	COL5A1	COL5A2	COL5A3	COL6A1	COL6A2	COL6A3	COL7A1	COL8A1	COL8A2	COL9A1	COL9A2	COL9A3	COLGALT1	COLGALT2	COMP	CRTAP	CYP1B1	DDR2	DPT	EFEMP2	EMILIN1	EXT1	FKBP10	FMOD	FOXC1	FOXC2	GREM1	ITGA1	ITGA10	ITGA2	ITGA2B	ITGA3	ITGA4	ITGA5	ITGA6	ITGA7	ITGA8	ITGA9	ITGAE	ITGAL	ITGAM	ITGAV	ITGAX	ITGB1	ITGB2	ITGB3	ITGB4	ITGB5	ITGB7	ITGB8	ITGBL1	LAMA1	LAMA2	LAMA3	LAMA4	LAMA5	LAMB1	LAMB2	LAMB3	LAMB4	LAMC1	LAMC2	LAMC3	LOX	LOXL1	LOXL2	LUM	MMP1	MMP10	MMP11	MMP12	MMP13	MMP14	MMP15	MMP16	MMP17	MMP19	MMP2	MMP20	MMP24	MMP25	MMP26	MMP27	MMP28	MMP3	MMP7	MMP8	MMP9	NF1	P4HA1	PLOD3	POSTN	PXDN	RB1	SERPINF2	SERPINH1	SPARCL1	SPP1	TGFB2	TGFBR1	THBS1	THBS2	THBS3	THBS4	TLL1	TLL2	TNC	TNN	TNR	TNXB	VIPAS39	VPS33B
COL4A6	0.776732881980717	0.87819573401063	0.843004915709895	0.273359074550847	0.736702141422701	-0.302719064620061	0.941245632828018	0.0476262666231325	0.76220788742141	0.553981498487685	-0.391470129699841	0.622437040673638	0.531642220686368	0.788688869133672	-0.182554364399965	0.30440418476958	0.508163845470941	0.539965019805627	0.506843852402295	0.666268054437047	0.815898491086563	0.579683162573344	0.339807209794261	0.734878460243561	0.804144964535749	0.611642093631136	0.0928731128529254	1	0.56839236036673	0.733820600594648	0.265238169879661	0.488205217629752	0.382597899203909	0.783069739573632	-0.287204431675881	0.795382819559334	0.168732706286191	0.634207535562484	-0.172424802933193	0.57928265698303	-0.468808934361624	0.417246012838483	0.520371842299056	0.53143598161861	0.663626752536114	0.504954367602703	0.545006131474206	-0.0366412288041343	0.911755188606409	-0.438369516317559	0.28425416363167	-0.050697074460855	0.279235499753781	0.471351546808601	0.689696984991086	0.664646808986306	0.561893756237782	0.109776003418165	0.772652644339648	0.0208050500550196	0.755451280648702	0.0632202412008419	0.799961126121552	0.664167581774382	0.849817119780116	0.607451947908451	-0.268604679873651	0.684268415458379	-0.192999362770504	-0.140532975577815	-0.011110930452641	-0.078504873146787	-0.710371741138452	0.790841416333085	-0.475529373161626	-0.607517793513574	-0.0473801079624276	0.538621435980381	0.642393304680825	0.86576527824284	0.805205343788774	-0.488262138093226	0.778441737168647	-0.227811595344424	0.786787824821279	-0.059513082658251	-0.475920396539515	0.764692823601685	-0.108261252979496	-0.352380586471393	0.772572146721271	0.626595637076037	0.0481096090173907	0.499955554827923	0.664446775208869	0.831536485082809	0.0312310942824678	0.73414406944434	-0.149207297548196	0.832773797509697	-0.0997365701488082	-0.00663279463643243	0.86700633089402	0.423879808762348	-0.255410584979161	0.217227968761034	0.883587166415016	0.0767578203763904	0.543940918095336	0.754980973240155	0.461239640407738	0.867001935310108	0.814902547384343	-0.162870358375904	0.939758789341048	-0.1424993836501	0.742569575168086	-0.576123713566337	-0.611858771916208	0.672622290395794	0.0362117959015757	0.28458348117949	0.157511106009945	0.0279500226705681	-0.0854747699066009	0.0135109174968708	0.81330889795611	0.781766415903455	0.397596003201964	0.443833202798551	0.600044451815853	0.706513795267851	0.800527489289029	0.674102830863946	0.389495375878637	0.720408204160333	0.486624322559266	0.797507962976391	-0.379756305174209	0.422052911352699
COL5A1	0.506757119957479	0.740879861288202	0.798903282283385	0.545307330397509	0.898653475044653	-0.0320271802311746	0.516216209158153	0.0254657143378278	0.763130408550621	0.966755265181723	-0.442836240896079	0.760836820637853	0.847331778191732	0.869434675226171	0.16379696900053	0.721287898917993	0.489900886018705	0.887848867979228	0.232828120926854	0.88091667130202	0.797783090606895	0.666580534804894	0.17632240470489	0.761441416930606	0.816269645593387	0.613998203866212	0.237908648151017	0.56839236036673	1	0.83654289582259	0.600165082374354	0.485934789081102	0.544769743300631	0.846618973700478	-0.179536384882998	0.879796127095425	0.0831642542716327	0.845705728363082	-0.219833538293224	0.848642259826325	-0.778808108727756	0.510110937407347	0.861590268745282	0.47161284976913	0.887356578008506	0.838549673101935	0.891028798144051	-0.142115288127178	0.792156741066105	-0.39518708329129	0.409696247971574	-0.0471149015339342	0.610629231965105	0.879928092973798	0.899911387675299	0.908060400342525	0.81529419976668	0.681587456049941	0.84580820362232	0.143016247327938	0.820075316893413	-0.316803778233748	0.752712175807521	0.615898902095294	0.719933327191839	0.884999215240865	-0.240703229602419	0.408305416785316	-0.400224533090968	-0.068494963380589	-0.153370887612168	-0.439209775719374	-0.579534742945773	0.764535702882314	-0.299103698904817	-0.166643776892428	-0.305559315476729	0.626921772755206	0.89434116895033	0.865473281776565	0.900633306811706	-0.314870757303499	0.826543362743173	0.0177353902083894	0.925986360820548	-0.122371986747286	-0.480477807028415	0.853455858458317	-0.282896822852301	-0.209358091664923	0.867234862497184	0.223506014723993	-0.171630781279527	0.800638309672532	0.949599044645922	0.775166540077113	-0.0434876430320372	0.600240233628826	-0.2217673788171	0.855690519298723	-0.405398856593599	-0.0155383525308031	0.851687369972024	0.649501050191352	-0.311422444034832	0.636874010719585	0.804494251398559	0.407072567611166	0.69877265634624	0.862976045134222	0.788818057165706	0.823548522455227	0.861521536292238	-0.375926457516477	0.617428378699121	-0.123691715867596	0.950729063261729	-0.423585960499684	-0.580245970751632	0.89099203936399	-0.202696466050628	-0.0128906612102894	0.0649504210643483	-0.487668987409984	-0.00506688997536053	-0.237229869924901	0.91681337555599	0.721796261278813	0.374233784861013	0.667778324045094	0.312515376786038	0.80869551459636	0.89060034471734	0.806964411200251	0.0930236707161023	0.537177778064097	0.678578084556975	0.864184615583677	-0.596102780531069	0.450908773406849
COL5A2	0.679681033926522	0.862461655447733	0.836232280302311	0.475542993161622	0.900716200876642	-0.210808846366137	0.700723332280125	0.20400117952296	0.778938801718844	0.863481972631748	-0.394792640797327	0.845386479834942	0.829862778704039	0.894964495925126	0.112725995470591	0.676357995615171	0.418469314088822	0.807070187734089	0.273559231183519	0.935729603882336	0.917047719813808	0.698901394974743	0.118827326755697	0.843809848592268	0.878292649004045	0.667335427410025	0.27637395957368	0.733820600594648	0.83654289582259	1	0.447649565369774	0.596637101314265	0.489465454508687	0.851822471625063	-0.164709271153259	0.904878105393385	0.184774260951002	0.834881849069869	-0.244266251582837	0.811727566652289	-0.676295294890827	0.571591373632822	0.844694840718436	0.538883913056393	0.819400242616938	0.876246380621033	0.862851821878997	-0.0488813720411607	0.885901143357965	-0.609944131623425	0.58501076484038	0.0225793391635022	0.48387396775705	0.843000661803608	0.906279971317051	0.892686903782408	0.851656975769496	0.578465958231265	0.953570080807434	0.282474417790826	0.857321607352435	-0.329069814137126	0.804908578732622	0.721796124258796	0.84440605668367	0.904619715614354	-0.241061618913675	0.588150197918513	-0.439860377617303	0.0230677827274128	-0.188564679401924	-0.299322793181773	-0.693153665425084	0.871696982501235	-0.268748491076951	-0.203954625571235	-0.475309446992589	0.726982937361303	0.921191012179023	0.874807905934155	0.880830157279621	-0.511370777922846	0.893910260681256	0.0203055496680015	0.931126982727458	-0.0301836726753771	-0.449659244727241	0.945123272949902	-0.316901382515055	-0.188999906293561	0.899389461390595	0.244047716395637	-0.284253524550261	0.753911328587999	0.900574574944085	0.847657192037881	-0.0297985676049539	0.695131583436187	-0.31358550457698	0.939294720227812	-0.179764413497944	0.0588066167097371	0.910151721435979	0.746312203852755	0.0305519470654974	0.544419050384025	0.93524296082804	0.298479780481132	0.719232678673754	0.924052371983468	0.511810372732555	0.914459339480582	0.930582996261727	-0.487581737058586	0.83050992818118	-0.181613687759152	0.866817295217245	-0.479812333661853	-0.548723186006105	0.935733003927195	-0.299829198369955	0.0297939069898946	0.181221747899608	-0.49818707647996	0.0546409905050353	-0.33651686014062	0.909433200220987	0.816124128060421	0.404145835850815	0.732346121720692	0.492023843576095	0.909233547697085	0.939148554810925	0.741790384057346	0.124643539355866	0.63204170553369	0.796769930397013	0.903687179895768	-0.584245941773915	0.403881459777254
COL5A3	0.17820839627899	0.317244203828544	0.545359560734359	0.115262407576098	0.514903860757155	0.0818995687057906	0.347149279105366	0.0380428349686831	0.453039783952875	0.636845397958713	-0.00687047454603491	0.474799259514725	0.464387446688981	0.453226696547597	0.276672600664223	0.164986712639587	0.288937665281493	0.443580660480979	0.31673215680397	0.466770764019534	0.434719457446168	0.656163309649489	0.335580330437261	0.479200704547135	0.550792731539984	0.34943293672167	0.245863745143931	0.265238169879661	0.600165082374354	0.447649565369774	1	0.173059515922887	0.222853488494952	0.530719024973809	0.200410395459976	0.499619595204161	0.473101662066922	0.688649299314631	-0.552827749054614	0.681505848693193	-0.345064859080882	0.191673387830978	0.358752303825037	0.30008378799842	0.421060356159502	0.39609591339371	0.39930102788958	-0.102971051561051	0.459941617076745	-0.28733051340552	0.218400491656667	0.222649079603601	0.668796016431671	0.564066965294896	0.497031675139022	0.521189507251423	0.327255125053427	0.540074590385088	0.405415427449587	0.155308499553544	0.414838162941146	-0.32416936223617	0.427967990794421	0.503745744812302	0.377073878730138	0.606512965403281	-0.329762955186589	0.305388039673978	-0.321874935266756	-0.308389656432697	-0.260752177962953	-0.716411342826032	-0.412499805239061	0.476702818291038	-0.202757817993815	0.00784679986068537	-0.325712986948391	0.236884948824825	0.432682950086901	0.449102852799958	0.535763710137038	-0.0833521591315512	0.374029759158374	0.171126008208048	0.562517255865778	-0.0037978301510632	-0.353150448189853	0.376351951399977	-0.484001532498654	-0.105153816267784	0.520974502798849	-0.0357499752955909	-0.303692788593877	0.523632875910258	0.55447490429572	0.539363913891355	0.195144575462132	0.363979563925545	-0.371724164272752	0.528531500993603	-0.457219314368657	0.046481071088447	0.468454986243272	0.513495952277144	-0.310416406836228	0.681244786574156	0.38379234853552	0.468945890619599	0.484853887721278	0.543459113738744	0.809142454786378	0.46334693287623	0.538626818935948	-0.427123459275816	0.25183232000984	-0.23160401793564	0.603317852142162	-0.476326015345073	-0.159264142841101	0.475482281403207	-0.333929848963702	-0.0881883188842994	0.198982702025738	-0.567243878426634	0.251326680346686	-0.398615684073243	0.534178113741774	0.390483049582991	0.359798055516259	0.389095062275193	0.263272255543026	0.494534564470144	0.523853550120104	0.495816892877932	0.125053130635197	0.376442836660092	0.466474242389989	0.521487445935672	-0.498068929142768	0.370078068910543
COL6A1	0.36373408486887	0.606265280161321	0.493008669525162	0.486338446740956	0.539923696307315	-0.658688789610455	0.400066894136499	0.131335582355712	0.506516765264021	0.504135881258284	-0.022418663752061	0.544332374604778	0.465529241780989	0.577170399509115	0.20829015854265	0.40500098790127	0.58936410488603	0.478756564274219	0.412456141295754	0.571665551464172	0.597934129586231	0.485305591431663	0.121460498680712	0.551535531801538	0.596469627720358	0.420914726584214	0.460976356408105	0.488205217629752	0.485934789081102	0.596637101314265	0.173059515922887	1	0.332274119326719	0.650780999200563	0.221565710460624	0.599386258393413	-0.119088278068266	0.612833290949057	-0.0484097934268711	0.332893839166857	-0.591214356892584	0.337744252032467	0.52064890655399	0.117935616336769	0.523680845248901	0.496979188140176	0.539356108336957	0.351775084929749	0.557922914535763	-0.297297804820468	0.284398710494019	0.551299889490047	0.302554972208506	0.541925723829954	0.520600573736066	0.548703224675574	0.517156115131889	0.15993855481987	0.612208361223734	0.487362337785062	0.538874717148086	-0.290866090130516	0.423088862805375	0.671593155112141	0.486836143475202	0.634556451871781	-0.531041565264823	0.320596077275665	-0.467502817133168	-0.120698124254197	-0.237926346051038	-0.276708076444943	-0.624143906600198	0.55428130407497	0.0495429575529393	-0.153659375116364	-0.274862320633822	0.468749262179806	0.589321795631667	0.556416574170675	0.583210120235503	-0.5695944903099	0.60752373846638	0.493853561824637	0.585429174280662	0.341798160612883	-0.296193672518357	0.579804994723993	-0.139760651644963	-0.0841035205661889	0.577192952704765	0.241359096961378	0.0201745352838787	0.577442711472493	0.566751668479836	0.52528925922445	0.353293764418134	0.489868493793393	-0.301971605150681	0.613450679594466	0.118680919126123	0.630617925104445	0.594875261677676	0.536261039573301	-0.0424962187371274	0.280679167565864	0.58792004001991	0.189713056647018	0.812457476949568	0.562406531015639	0.254968515695073	0.542999232431393	0.598928703352562	-0.205911938106792	0.528349511190905	-0.246858702923952	0.545106446979606	-0.426951073120437	-0.37158600108936	0.640678057047652	-0.0112026992792547	-0.0882080184771848	0.630450521701115	-0.22409712780878	0.425867463679372	-0.148231353619633	0.569249978229624	0.527148601215747	-0.0446358067655881	0.572191505748932	0.698690220122545	0.566562698024421	0.572974728703679	0.462433586537884	0.134930134493688	0.455038060748372	0.311682584063575	0.584028643591316	-0.219400801080338	0.172119416909508
COL6A2	0.478345029162037	0.406420632295527	0.425586884571664	0.620635562897773	0.478630678626795	-0.139877927084213	0.423961519079657	-0.217678013840655	0.593844163570944	0.537220622872067	-0.342773790530238	0.700414814866331	0.581748007645588	0.668968107058584	-0.0332548015716655	0.618102527793272	-0.05757068334284	0.689817046075575	-0.35282774510687	0.585882323530364	0.529902164943152	0.395773254894509	-0.0543395676614181	0.634273442108819	0.513562388555869	0.609516392976484	0.141629323616266	0.382597899203909	0.544769743300631	0.489465454508687	0.222853488494952	0.332274119326719	1	0.390727329460451	0.00915954352470319	0.594733482163894	0.116017998798285	0.536396899154492	-0.183613627486207	0.509491594503347	-0.556342392011689	0.326633556294758	0.607226230432943	0.115482314826198	0.57838543422662	0.565107643443594	0.618416063023448	-0.0899125849178919	0.562276869962322	-0.333522158838875	0.148398329292625	-0.0715819796893136	0.510645110720852	0.454321717904574	0.646760015270544	0.574957416878374	0.616688083675447	0.237340740120721	0.518914110005864	-0.0297811126541976	0.688616354080768	0.144757633792797	0.489081047058461	0.408208573903849	0.536559353163332	0.586527437606546	-0.227207422665618	0.276468741450492	-0.0799181287101981	0.285588689579763	0.247988144326277	-0.0860069322297287	-0.688744271666839	0.324127497757237	-0.35220746910225	-0.0226634195453423	-0.402462063839775	0.417279023604275	0.617094177189069	0.537547185088425	0.609226046275196	-0.392188162656044	0.661313019775672	0.179654769556178	0.594491540904389	-0.235006770003104	-0.534867831121534	0.626826764988851	-0.0151720855696436	-0.195986166236945	0.645532560249357	0.329923089115884	-0.216877432511598	0.783382921214739	0.604605451359255	0.660646785637479	-0.1446289219693	0.664596411424142	0.181415338612195	0.462391161925181	-0.456027332555327	-0.146049834085967	0.440135205795937	0.501669775882719	-0.410697494280057	0.241575671792766	0.4562835803405	0.266217366620439	0.534128017966743	0.571950334203539	0.403492995922935	0.578370873402983	0.498169273679329	-0.286547597418203	0.405539545729257	0.288817831476929	0.596401953749744	-0.110119007859518	-0.495799950934952	0.553583679772578	-0.204832178980363	0.16407895255815	-0.148757887177062	-0.548564356680968	-0.141564871691806	0.212982036932043	0.586542792970835	0.654785678588865	0.204075771140667	0.624661005063912	0.0371797404658362	0.57643196521743	0.562632402745089	0.685895536907815	-0.174953587813237	0.733187779203633	0.518718367637576	0.700042733920155	-0.40685219538882	0.458291351417197
COL6A3	0.589995863121292	0.931276621928269	0.843321390964109	0.394719654037118	0.942791294385249	-0.185687106446532	0.716352856684303	-0.0055346632933594	0.714211180426769	0.835141341163464	-0.16588984047351	0.686250954417391	0.729967568340594	0.835526794317565	0.0313627040721948	0.567494167040523	0.605171998998425	0.72435488203679	0.514697027249995	0.836872493471159	0.82096329722373	0.656160981345175	0.252285450578041	0.785362254692609	0.822762507289081	0.521071398084178	0.380818692241281	0.783069739573632	0.846618973700478	0.851822471625063	0.530719024973809	0.650780999200563	0.390727329460451	1	-0.10189281742405	0.868737556292398	0.215946058994179	0.838049124021398	-0.155855875297196	0.835730723291705	-0.652439353210736	0.503635975723454	0.795209402754068	0.614537543234039	0.855702066479355	0.735848870881584	0.794567014799916	0.0474243708596896	0.895829489252857	-0.531496439478342	0.393519849863069	0.205051498434813	0.426784147889644	0.753892148050549	0.863099404707421	0.82565649709158	0.757787372792499	0.485019855486607	0.863803152327718	0.146500940474393	0.74836754050379	-0.249157952102153	0.724728083103085	0.801878779559949	0.888799432443334	0.814758941362543	-0.333555724510568	0.550729743341794	-0.376245518289532	-0.183713902179518	-0.143962235265141	-0.292272015444735	-0.616017676929791	0.888937965334632	-0.247193028606118	-0.245641012344263	-0.162754440750179	0.603374137558358	0.840959947694034	0.918320048717948	0.893178388347448	-0.422913814183065	0.8311869025405	-0.0317481947753868	0.905092481187013	0.168285501262574	-0.537843591727415	0.842085357695746	-0.258338600771631	-0.17764385988884	0.887648363308087	0.274354314846918	-0.069003944633349	0.673835164518917	0.854291923048629	0.773947322368495	0.118373198230191	0.596150109426801	-0.272105223192549	0.924238242903836	-0.0713392251348551	0.258799086604578	0.948010553325825	0.686385873430411	-0.301998937356433	0.515124969544969	0.915181846778331	0.316465352954539	0.792545345854724	0.908557522738818	0.630429155661247	0.83986383269967	0.948974021165032	-0.290174426540094	0.80174261350149	-0.204001125685475	0.892019274779159	-0.56853985011966	-0.476863081323193	0.853748946187116	-0.132897683760768	0.0381971997226395	0.404331969709864	-0.215530122277801	0.139185770475365	-0.261109703307971	0.89140029202354	0.694658861448126	0.39267525093731	0.65350356325394	0.728629878170425	0.817756696827055	0.880314407376745	0.67834674518992	0.233989967850988	0.550864928088863	0.682069041379155	0.879815777004127	-0.594918541620048	0.305641305222202
COL7A1	-0.199608487698449	-0.230542645723933	-0.199213346884518	0.0705126434426368	-0.213054086537429	-0.369055019186424	-0.293798983552881	-0.223912475214	-0.153603474835154	-0.160745587835017	0.48719057899615	-0.111257829975481	-0.148811401953151	-0.182764708654059	0.441532838174345	-0.138611026366611	-0.0399135381455356	-0.210215063041729	0.00982246846891817	-0.178334979534243	-0.167352665013982	0.237008857761729	-0.121980138182862	0.144698174822603	-0.0994005435979758	-0.0669213199443897	0.458028048621357	-0.287204431675881	-0.179536384882998	-0.164709271153259	0.200410395459976	0.221565710460624	0.00915954352470319	-0.10189281742405	1	-0.172767052976847	-0.0254045099290296	0.0527421891302246	0.097942237988879	-0.0625852708573322	-0.00847960940195429	-0.0251496374161533	-0.130212018679692	-0.37207082286865	-0.310423784346502	-0.0876678429956505	-0.159899093706213	0.170314144812476	-0.148318981185432	0.252085070866482	-0.127833066150831	0.792569490882338	0.29351706581831	-0.0304157027933494	-0.172191191996235	-0.134079306071771	-0.214055298849065	-0.144729621320667	-0.205039223393628	0.214151117981235	-0.217448313766745	-0.187176927514778	-0.430716904093205	0.378338601991475	-0.128500508090213	-0.0453635489281606	-0.158407018251888	-0.152114694230606	-0.311646510559709	-0.470010502339633	-0.271957970802333	-0.372457285182751	0.0792863038557644	-0.123894406743751	0.535814787246331	0.149236196535413	-0.236429610832195	-0.273810743978909	-0.134237129977399	-0.246240982969546	-0.158819006461858	0.0608201119756602	-0.143321989773043	0.648738606076776	-0.211776769656447	0.473071721570603	0.0262068109158277	-0.243046848223302	0.0868720598105749	0.281134865333043	-0.0585388416439225	-0.263463470327395	-0.226075325046983	0.133202748969597	-0.17562179057284	-0.137784791254326	0.383605529279124	0.00984374430360111	-0.20517050382333	-0.20299123018012	0.269049908928054	0.560191267384726	-0.243922285636476	0.250914813030941	0.0201560921618822	-0.000978499885088149	-0.26296409233756	0.529854304954218	0.253018081898982	-0.0644521344352893	-0.0815716553452271	-0.200403081069564	-0.111717087997183	-0.193533502581882	-0.261023107400678	-0.126485451201102	-0.211504285869176	0.0362829818115291	0.260694203228918	-0.0883473087509244	-0.240442964256075	-0.390354055902128	0.463425525801474	-0.171407205054541	0.414837279046865	-0.254565891020005	-0.234824847632911	-0.131055061693813	-0.299223002998327	-0.0186280956388678	0.186224853227331	-0.0845551747014196	-0.181824729657403	-0.123455852209471	-0.230651442631495	0.0578135184513014	0.131466241232882	-0.0980429153433324	-0.218577065708333	-0.0257331970608117
COL8A1	0.736035198591303	0.855795119399642	0.905987186082493	0.465607349713809	0.944311397483293	-0.278889175304698	0.78752594842621	-0.0245089598397048	0.839337508346618	0.913351855931476	-0.459616949101655	0.863064561512693	0.846225373208921	0.936689244310515	-0.0312271631540155	0.675110220287865	0.550800271384277	0.872881096975331	0.260111927435639	0.945036234318887	0.92248882628008	0.811169793401414	0.379823934497968	0.86787914754403	0.965140222700741	0.718065731752008	0.209920785450744	0.795382819559334	0.879796127095425	0.904878105393385	0.499619595204161	0.599386258393413	0.594733482163894	0.868737556292398	-0.172767052976847	1	0.189479327070955	0.865262626373925	-0.297359254337862	0.778928539079189	-0.749384364708781	0.621536527623612	0.848024106103731	0.494874607831269	0.894714371218418	0.866766209526428	0.8875025411663	-0.105155153388479	0.922962667204619	-0.527881559731917	0.534254654672453	-0.0116075437453828	0.473216519568218	0.81724353776946	0.906967910935453	0.96422209022346	0.878063557864705	0.440979973622316	0.966474414687563	0.0487976388537087	0.921355501998862	-0.273714386596149	0.832703121244204	0.731474986269623	0.834553217030146	0.934688444168405	-0.307209407879637	0.560060044674759	-0.394788236411109	-0.0268146934302057	-0.167066436304349	-0.32858366084037	-0.807788588065524	0.856053991872627	-0.448181434481068	-0.376734903587844	-0.351772856872665	0.780879599160998	0.9319702498838	0.936377255586139	0.94121571739897	-0.55197401634781	0.937282252882295	0.0605914287984181	0.968471175301426	-0.121907571501494	-0.611989147364044	0.957346811835921	-0.3284734260826	-0.386763736035443	0.950735384879612	0.444470962129455	-0.0556098789165522	0.803000920829302	0.960326627050253	0.930151863663357	0.133246750622244	0.816969410527262	-0.267651947400682	0.945350663953958	-0.352150879061133	-0.014213952069809	0.935733145273145	0.641580559444777	-0.22629836897974	0.57162348318997	0.934003674246341	0.329767113084145	0.789496514850515	0.922162290785496	0.694910273572468	0.964370574441539	0.957122679704541	-0.290022799937434	0.834777351990255	-0.192424648471416	0.94318841809323	-0.576718206467756	-0.759306093038176	0.963808352402785	-0.0923879320025738	0.150603453260333	0.103584497122202	-0.372134869693459	0.0524324145471957	-0.142005133706858	0.961251308372463	0.846870264265028	0.390579247061757	0.705336866951659	0.437477227980973	0.894599850749009	0.974361834220958	0.841158698586016	0.342174788102583	0.733610497973407	0.673121241302157	0.957691695345114	-0.555772876161737	0.415911982464424
COL8A2	0.106998870255446	0.199944644026403	0.158522182543758	-0.362620751321048	0.232130060592368	0.202019085894705	0.361064910030477	-0.057981801749702	0.0584225137730225	0.172282253105735	0.0534254648557115	0.161639868537866	0.202778152806748	0.12094370443384	-0.41378212398605	0.104667307062581	0.08117382544783	0.188019267868439	-0.00739701112096526	0.188287074120638	0.0737352015715751	0.170595730296111	0.379270437830375	0.16616183743566	0.15617481346257	-0.00238700051767984	-0.095195865952422	0.168732706286191	0.0831642542716327	0.184774260951002	0.473101662066922	-0.119088278068266	0.116017998798285	0.215946058994179	-0.0254045099290296	0.189479327070955	1	0.137625152137279	-0.603026945877894	0.256253644852648	0.310235864065402	0.0988844137998749	0.163094149702675	0.615474828351172	0.250335976547575	0.169352291095586	0.167946729748995	-0.0531378279563547	0.218679596152664	-0.658507041988076	0.143011603109252	0.00706443742884322	-0.0262558248880799	-0.0823237277454307	0.242655961440401	0.208998072727737	0.288306725664596	0.139509897284762	0.166828968704866	-0.283027769171546	0.13678199339244	0.266830604990335	0.168394404278553	0.164393267902053	0.309627604535974	0.153143278088977	-0.0044165850824925	0.488144690141802	0.44914465655198	0.346171045085191	0.177834585301443	0.184747900506463	-0.245068114863239	0.151725984095167	-0.369844433830682	-0.00881539585218414	0.00766431765928232	0.212674373130656	0.16970433893971	0.176332118437912	0.158595549578108	-0.392151294406251	0.117242663159929	-0.0700385189024969	0.203091227056278	0.0708192708961086	-0.462394512919341	0.210285531859942	-0.22587742184639	-0.380673638195526	0.187905569935219	-0.0137841848400694	0.0367895692253216	-0.00830450189614445	0.165527866738991	0.28226280462216	0.166292305622288	0.115624792033838	-0.0484633307382628	0.186864326286653	-0.207465115225375	-0.15225864518976	0.179654300933864	0.296866469140242	-0.0952972604090637	0.183523658215493	0.170208446067142	0.121710646969102	0.198981148721169	0.16866437779441	0.146777217386327	0.169602373598472	0.214988961393093	0.14301816640593	0.148050133915713	-0.0346663573320725	0.186577531919838	-0.303598697064299	0.125197156022449	0.134707152892634	0.0100166532202945	0.55362837020396	0.0895350490703074	-0.235422728092367	0.131065318091479	0.0225991401158854	0.136985845932338	0.0910726578451626	0.679768381396548	0.0958953469372212	0.214905819213929	0.0379838341956359	0.192361944089052	0.046956792191001	0.390835682997139	0.184962564386564	0.14791081034571	0.194379871961361	0.0538076535701688	0.163949307457108
COL9A1	0.542398773711578	0.729071075986825	0.796692365393991	0.639426625141046	0.841850422702595	-0.245880647475865	0.653815199836377	0.144056238651593	0.810831352184462	0.8800953162982	-0.141935885050752	0.82099729062543	0.736709588912088	0.863382145074436	0.26769659731738	0.571305685051114	0.408660331119551	0.759952578207887	0.29815849399508	0.812859481482367	0.831051822061943	0.807181451518401	0.205984792308159	0.789751036213405	0.884966998871094	0.682547260129125	0.499709628664893	0.634207535562484	0.845705728363082	0.834881849069869	0.688649299314631	0.612833290949057	0.536396899154492	0.838049124021398	0.0527421891302246	0.865262626373925	0.137625152137279	1	-0.205827416366648	0.853030726880104	-0.844058286775564	0.518156165352995	0.769102315473407	0.330314862584923	0.704294115936616	0.730537126794776	0.792074898687522	0.173936456554145	0.851153674020645	-0.352803768882426	0.367286752564861	0.183907712731429	0.686665777557854	0.875717954253208	0.854375048451833	0.842722245712943	0.727632885869077	0.650171268964721	0.81123692801157	0.328363773855877	0.798937077990422	-0.46991882584801	0.723830057859148	0.741722931549706	0.747443920827611	0.912155482766013	-0.501400053784878	0.321180591260767	-0.661565133317426	-0.238045297826443	-0.409238187004787	-0.569033845276644	-0.698551546017038	0.794520078737229	-0.137279993838964	-0.0624881258646173	-0.476405105097335	0.498465623479496	0.853314462122676	0.841780737574681	0.892751110503432	-0.414453345703749	0.849555626671737	0.208921017652748	0.891200390537674	0.123935633993889	-0.425774526956226	0.810552705968899	-0.47455913177984	-0.0810850484749325	0.840812708888557	0.256277028347322	-0.291495530499805	0.889707937447501	0.884422385569733	0.839822865286677	0.135528454590861	0.750186502280723	-0.508180008673673	0.87759016850243	-0.203345733427034	0.163741377654846	0.83313538346379	0.81870125343744	-0.190490156389621	0.650097862111556	0.781081288311454	0.384430723639996	0.802382199079782	0.917555129547088	0.778939345669711	0.850492063274046	0.887663043891188	-0.499240443257533	0.657515859876231	-0.353680976604098	0.89583132369422	-0.588723064241868	-0.602118307429326	0.853834141191221	-0.30955865709394	-0.211893175160802	0.255569175868518	-0.520109832649286	0.192636303091088	-0.43587222175518	0.874649346651576	0.78947547743318	0.255415401934608	0.747400542191129	0.48256158977526	0.91944680905907	0.868092711842815	0.803902775454289	0.105326206294769	0.711150359568696	0.728672475068769	0.880893917898276	-0.668218281407858	0.397619132259798
