"sample_id","repair_ECM_resid"
"HR1809",-0.445995624297552
"HR1810",-1.25879598483007
"HR1811",0.642061866720837
"HR1812",0.467837802159848
"HR1813",-0.815278306683572
"HR1814",0.0793119788849124
"HR1815",0.00269207689319007
"HR1816",-0.203368735582708
"HR1817",1.17608757010895
"HR1818",0.0953523992632152
"HR1819",0.492222151036995
"HR1820",-0.55214937869707
"HR1821",1.27640850901919
"HR1822",0.425517363088713
"HR1823",0.795635532611489
"HR1824",0.805062684789239
"HR1825",0.64571778837266
"HR1826",1.65264591605387
"HR1827",-0.234755095410024
"HR1828",-0.334587455001709
"HR1829",2.85040625500922
"HR1831",-1.57180593587447
"HR1832",-0.761335437871654
"HR1833",-1.10760981497291
"HR1834",0.497449042664492
"HR1835",-0.76168219691879
"HR1836",0.135495792134526
"HR1837",0.266333675639563
"HR1838",-0.467309756872755
"HR1839",0.437848112087085
"HR1840",0.249926798129455
"HR1841",-1.22230150696456
"HR1842",-0.984767075817102
"HR1843",0.168619182003109
"HR1844",0.087958719311281
"HR1846",0.0993523563553174
"HR1847",0.24203391377802
"HR1848",0.150151011158221
"HR1849",-0.181167237635243
"HR1850",-1.2160018383067
"HR1851",0.0345320966386349
"HR1852",0.845300315637404
"HR1854",-1.49056159732021
"HR1855",-0.451073794435267
"HR1856",-0.883067348352175
"HR1857",-1.71852395021404
"HR1858",0.0457556847524529
"HR1859",-1.6606749012543
"HR1860",0.307313303025056
"HR1862",-0.265608946879728
"HR1863",-0.0966920088866792
"HR1864",-0.599516849323465
"HR1865",0.268404458411667
"HR1866",-0.0361697274027073
"HR1867",-0.198454150124815
"HR1868",0.789466558447619
"HR1869",-0.530164161983535
"HR1871",2.17195901633511
"HR1872",-0.491757360501999
"HR1873",-1.16865830218663
"HR1874",-1.05821820078738
"HR1875",0.368065396680759
"HR1876",2.82547783207543
"HR1877",-2.2254965027442
"HR1878",0.185987814981778
"HR1879",-1.63140957025457
"HR1880",-1.07538326914461
"HR1881",-0.0192542785502715
"HR1882",2.52707080865418
"HR1883",-0.307451203581971
"HR1884",-0.472590395002965
"HR5019",0.857836309417959
"HR5103",-0.443671528209536
"HR5109",-0.784571973561921
"HR5111",0.310216437347103
"HR5117",-0.390020392289976
"HR5147",-2.08654963881071
"HR5148",-1.45163705759708
"HR5165",-0.702897088842081
"HR5168",0.593272007057441
"HR5170",-0.870625578631359
"HR5172",-0.253496094738184
"HR5179",0.590265285149915
"HR5206",0.38470941210145
"HR5212",1.19376066636444
"HR5218",2.60034571624759
"HR5236",0.605119712974648
"HR5238",-0.77789037165014
"HR5239",0.705807550972649
"HR5240",0.490982593258207
"HR5241",-0.431458400049375
"HR5243",1.84934564604324
"HR5244",0.975624362205684
"HR5245",0.377686145696114
"HR5246",-1.46811999262115
"HR5247",0.50424380111325
"HR5248",-0.970830919480751
"HR5250",0.801008532786365
"HR5253",-0.229468817857975
"HR5255",-0.116974463268081
"HR5257",0.0492763292875798
"HR5259",-0.97169715941468
"HR5260",-1.90885220716302
"HR5263",-0.175636480496048
"HR5266",-1.10109974548636
"HR5267",-0.681928178358431
"HR5270",1.02396864585142
"HR5271",-2.88859744231142
"HR5272",0.610826941716975
"HR5273",-0.154780064673677
"HR5274",0.57096159997439
"HR5275",0.0736546482086024
"HR5276",-0.685467633243458
"HR5277",0.0221511957528013
"HR5278",-1.35637065339271
"HR5279",-0.305857037606105
"HR5280",0.0759907715738729
"HR5282",1.68233593278684
"HR5283",0.433912172914493
"HR5285",0.879417136039729
"HR5286",1.0476239274063
"HR5287",1.64256782508805
"HR5289",0.493276111203401
"HR5292",0.243957464918454
"HR5293",-1.34551791328267
"HR5295",-0.424666944466107
"HR5296",-0.492776803380293
"HR5298",-0.534481933462098
"HR5299",0.332793350435591
"HR5300",0.139080484865432
"HR5301",1.72534112891637
"HR5303",-0.0328499573110184
"HR5314",1.69367725882145
"HR5316",1.24641522457916
"HR5317",0.87282118364733
"HR5318",0.479913125529724
"HR5319",-1.00308244763102
"HR5322",3.6723558838888
"HR5324",0.759344092693118
"HR5325",-0.674754851951021
"HR5333",0.0469745991584346
"HR5334",-0.968350073297033
"HR5335",-1.21904826088621
