"sample_id","state_label","T2_z","IFN_z","repair_ECM_z"
"HR1616","E1_T2_high_IFN_low",1.67045130390404,-0.755749652206048,-1.28825730556112
"HR1617","E1_T2_high_IFN_low",0.519564855404336,-0.984588420308246,-0.165009004439594
"HR1618","E2_T2_low",-0.981870227873935,0.927312018982199,-0.0121529986068227
"HR1619","E1_T2_high_IFN_low",1.30128727134597,-0.313908575009902,-0.190379601691245
"HR1620","E3_IFN_high_repair_high",0.327066374150368,2.20311617916991,0.596218009950737
"HR1621","E1_T2_high_IFN_low",1.01780775448418,0.679232943365904,-0.0642438104668695
"HR1622","E2_T2_low",-1.08046007822255,0.251935470936904,1.79038674030396
"HR1623","E2_T2_low",-0.807880324110638,-0.486975527185129,1.18337540804362
"HR1624","E2_T2_low",-1.1890109186051,-0.723125377247319,0.281344863659117
"HR1625","E2_T2_low",-0.981419552426734,0.181576780406174,-1.17061021046207
"HR1626","E1_T2_high_IFN_low",1.22496710775478,-0.258923739894278,0.0193170988182071
"HR1627","E1_T2_high_IFN_low",1.21337752043237,-0.434609546331434,-0.0919823426423835
"HR1628","E2_T2_low",-1.46097317709902,-0.312599755312619,1.7892524872263
"HR1629","E1_T2_high_IFN_low",1.44688067489814,-0.263177415713755,-0.475677230964355
"HR1630","E2_T2_low",-0.653487354807702,-0.254816979017087,-0.855327199665037
"HR1631","E1_T2_high_IFN_low",0.296026597747202,-1.1455398750182,-0.764312343490703
"HR1632","E1_T2_high_IFN_low",0.418049114629311,-0.51205069750841,-2.2845708840612
"HR1633","E1_T2_high_IFN_low",1.36122875889523,-0.120215846698152,0.846867718898565
"HR1634","E2_T2_low",-1.45306205335043,-0.805298281833045,-0.283575355138119
"HR1635","E2_T2_low",-1.10640601534383,-0.337158165582589,1.1520223168256
"HR1636","E1_T2_high_IFN_low",1.09960587347518,0.153700617573728,0.780669154815921
"HR1637","E1_T2_high_IFN_low",0.316449155348475,0.388610807074892,0.430502495342339
"HR1639","E2_T2_low",-1.20507691905419,-0.142429535716221,0.570858908812373
