gene_symbol,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC,loading
NMUR1,0.0121597799081425,0.0311221046602665,0.00536227086912359,0.00387987581770091,0.0512905580273697,-0.0238243478086891,0.022125383315966,0.0288028129782488,0.0564026564370406,-0.00584157862230621,PC5,0.0512905580273697
IL36G,0.0209630308784859,-0.00175100727825091,0.00840854257940369,0.0289670158264285,-0.0510690844055061,-0.00803355680067086,0.0140463291597364,-0.0251867683537019,0.0146058988562755,0.0200064385823993,PC5,-0.0510690844055061
SNCG,-0.00954517408120668,0.0086815281166051,-0.0337521005923987,-0.0324771768371912,-0.0510347379258407,-0.0199788636211308,0.01285841807523,0.0206194024887139,0.00412251465512874,-0.0320655904167947,PC5,-0.0510347379258407
SCGB3A1,-0.0187814937180752,0.027541918389477,-0.00928854591309606,0.00865412586623948,-0.0510240814821682,0.0187372212533604,0.00460183120360276,0.0106610015880409,0.00160724383506425,0.00328917557579947,PC5,-0.0510240814821682
FCRL6,0.0171110757526139,0.0302913312414186,-0.00246415867314839,-0.0153550456039121,0.0506963798068467,-0.00673611748393106,0.0291347942403484,0.0335696931721013,0.0183419458070513,-0.0236116695735237,PC5,0.0506963798068467
NLRC3,0.0248209257383451,0.0301478568805233,0.00524053933889766,-0.0106077162246171,0.0505348706684899,-0.0198236208315184,0.0357092549579227,0.0156158328379094,0.0308631404804463,0.00582587403117231,PC5,0.0505348706684899
HES6,0.00075018142914983,0.00842563492948514,-0.0201563043545398,0.00188406672917355,0.0428532384615599,-0.0846741953070648,-0.0437231996044235,-0.0100182989899483,-0.066099636875196,-0.00216480333344775,PC6,-0.0846741953070648
DEPDC1,0.00727552934125024,0.009128228849302,-0.0303220866978419,-0.0162636416809196,0.0285120477122876,-0.0808948284078437,-0.0143568636886677,-0.0116348240674318,-0.055990127576172,0.0280267206742462,PC6,-0.0808948284078437
FOXN4,0.00490864165245725,0.0206157726286173,-0.0305291969111315,0.0123686094706141,0.0298528654996081,-0.0794418393099195,-0.00314157482061663,-0.0200856162033647,-0.0603998971187426,-0.0111106152911456,PC6,-0.0794418393099195
ARHGAP33,-0.00708617775644453,0.0189858742708162,0.0109317806675896,-0.0121005961824037,0.0232498072193569,-0.074362110589462,0.0917997988619871,-0.0300416296551022,-0.0160923331209967,0.0150627527498829,PC6,-0.074362110589462
IGFBPL1,0.0124108715977502,0.0076245215468037,-0.0233452275265957,-0.00128156188090554,0.0340237704258773,-0.0742727311008185,-0.0519174372071496,-0.0326290803283313,-0.0613923069753339,0.00970705839646106,PC6,-0.0742727311008185
PLK4,0.0109972744226722,0.0153669189394099,-0.0282954076086941,-0.00523086245309926,0.0328550656721278,-0.0730220237321274,-0.0180830533211257,-0.0193499724505978,-0.0746037999491986,0.0188565889973252,PC6,-0.0730220237321274
AZU1,0.00270699352205316,0.0188865297870056,-0.0118386775096775,0.0162552664641526,0.0390971683751114,-0.0727386742215947,-0.0395592790025026,-0.0138270863997538,-0.0640128805991401,0.00279569541359697,PC6,-0.0727386742215947
USP13,-0.00120712452980799,0.0252421257463915,-0.0277685571261051,-1.97426884355991e-05,0.0254068222905224,-0.0727230220728185,-0.0344906769149957,-0.0131591107535879,-0.0683232094959947,0.00236812178997746,PC6,-0.0727230220728185
NEK2,0.0042769321702968,0.0207032048060757,-0.0226048793303748,-0.00550955957449174,0.0285404960074481,-0.0713886245750422,-0.0350159371597584,-0.0169897504754636,-0.0749868554788961,-0.00237569493769727,PC6,-0.0713886245750422
DLGAP5,0.0140829608996199,0.0107024646207765,-0.035171138668468,-0.0134704194299608,0.0216565919160622,-0.0706222223559404,-0.0348338410918119,-0.00369553731793932,-0.052358891123293,0.0223516309870373,PC6,-0.0706222223559404
FIBCD1,0.00134713563237489,0.0135537235430124,-0.0204570617414161,-0.00319007362593396,0.0239251907869902,-0.0686246465118288,-0.0382566018632225,-0.0143467670506919,-0.0747966205745765,0.010841593073958,PC6,-0.0686246465118288
E2F7,0.00943516428154645,0.0197682004032473,-0.0237814820961229,-0.00630157657102469,0.0318619270464014,-0.0677793024029638,-0.0221480161806707,-0.0209465039475559,-0.0731820745751661,0.0201502425031776,PC6,-0.0677793024029638
COCH,0.012738549005802,0.00944031620371548,-0.0179391287099444,0.0149091019589974,0.0318176517631699,-0.0675950083641672,-0.0414742977780696,-0.0399665562845687,-0.0626634142581754,-0.00415272176674747,PC6,-0.0675950083641672
CDC20B,0.00998289592160578,0.00455680094960345,-0.0245876034649675,0.0071377969041018,0.036860691168928,-0.0673663293080648,-0.031684739567929,-0.0201209703285056,-0.0754398736405626,0.0219754546567038,PC6,-0.0673663293080648
C1QTNF8,-0.0127461626443546,0.0146326404647189,0.0113907294167597,0.000739479712396156,0.0252132558078397,-0.0667368934095361,0.0535932551254166,-0.0196550553486257,-0.0479526469550558,0.021553646136955,PC6,-0.0667368934095361
TMEM31,0.00263401874433661,0.0229676959489386,-0.0240288745931493,-0.00450095683946152,0.0225227781566442,-0.0666972752472646,-0.0250957911235949,-0.00351014975843375,-0.0645434515192669,-0.00940357102758593,PC6,-0.0666972752472646
CNIH2,-0.000196331835185506,0.000620181628658808,0.00983767194898418,0.0100001902771706,0.0544999408205977,-0.0644023184995709,-0.0507294619298777,-0.0184378253406659,-0.0635561932550684,0.0184411817691054,PC6,-0.0644023184995709
BUB1,0.0155527475892242,0.0131333561589036,-0.0307037469945005,-0.0195671667973522,0.0263047909995856,-0.0636052878951304,-0.0292508505427434,-0.0104786905572937,-0.0650398278464775,0.0297822155515313,PC6,-0.0636052878951304
CCL8,0.0257596424444021,0.0112547925175133,0.0200308560011823,-0.0274436539884658,-0.00683473774044813,0.0624272584593479,0.0107149511980773,-0.0386013748115428,-0.0379204781704397,-0.000736393977377717,PC6,0.0624272584593479
RSAD2,0.0233207866007619,0.0181615731284375,0.0207057200674456,-0.0262608322589245,-0.00806956034063579,0.0622331552841603,0.0225840175521698,-0.0265740383531956,-0.0486351129289518,-0.0157190275080586,PC6,0.0622331552841603
CHRM4,0.0152659126304403,0.011029120752861,-0.0301726732142049,0.00419765501235387,0.0273199491903398,-0.0621112840237936,-0.0428874091432193,-0.0229248741437636,-0.070143109610983,-0.0017631456157439,PC6,-0.0621112840237936
LOC100288152,-0.00186389821946537,-0.0245957455492262,0.0253381077784105,0.000348651333755624,0.0308476647747866,-0.0618377310464058,0.0670607524214054,-0.0529718380592367,0.0179751333863202,0.013769390083635,PC6,-0.0618377310464058
OAS2,0.0296461448053391,0.0106167562798102,0.0101704868083717,-0.0160478095472906,0.0135226527799894,0.0617154561064138,-0.000642988895887946,-0.0342556046344139,-0.0331097660508814,-0.0133012410558889,PC6,0.0617154561064138
CDC20,0.010066454455722,0.0170868945689533,-0.0346610925817477,-0.00400735250848217,0.0197450079211977,-0.0613996452388093,-0.0444483316160674,-0.000737714494909383,-0.0607150086486357,0.00867606084949122,PC6,-0.0613996452388093
ANLN,0.0157961543737074,0.00263205008020974,-0.0302041044122376,-0.00776528198945353,0.0258614243335384,-0.0608654581089311,-0.0344000080395177,-0.0197585173602749,-0.0627077495144173,0.0256161870971243,PC6,-0.0608654581089311
FER1L4,0.000882372743474733,-0.0121117141021948,0.0180762612535017,0.00779825552003306,0.0191305483942375,-0.0308049271051987,0.139295626670936,-0.0375667881365822,0.0183162863036298,0.00133542535585497,PC7,0.139295626670936
GOLGA8A,-0.00332787487573832,-0.00736363408737724,0.0187285986194959,-0.00829310719334377,0.018863059637233,-0.0478533980415247,0.134466786982992,-0.042074257257847,0.0243443122038678,0.0190387205315335,PC7,0.134466786982992
MIR5047,-0.000222043802883553,-0.00165360160744818,0.0231549800195955,-0.00861234323464561,0.0205168078936725,-0.0367609286214677,0.13291039205514,-0.0401156551176003,0.0250596494587342,0.0284522245388261,PC7,0.13291039205514
RNF207,0.0073215702544171,-0.0131980756058669,0.00884801919891748,-0.00566921795465085,0.012761902536783,-0.0421632922486131,0.132629051815962,-0.0406017728894464,0.0310275822651185,0.0124694977404594,PC7,0.132629051815962
SEC31B,-0.0031505557744188,0.00294260243483952,0.0173012426448542,-0.0038753844801504,0.020137361397041,-0.0448340599740848,0.131588866163852,-0.035960804661188,0.021215403663392,0.0200861136295602,PC7,0.131588866163852
NEAT1,0.00124068036032305,-0.0191561127926914,0.0222470104064257,0.00513766569565966,0.0135356332833132,-0.0258249055797734,0.130865698066371,-0.0409077024496199,0.0199035285518137,0.0201758790548515,PC7,0.130865698066371
STAG3L5P-PVRIG2P-PILRB,0.000651460041335469,-0.0023925046151868,0.0219284742576305,-0.0127970078794633,0.0265698963025103,-0.0486380994179951,0.130114540301711,-0.0434641310511884,0.00696975095403061,0.0313797280730498,PC7,0.130114540301711
PABPC1L,-0.00565100886247615,0.00208448576994241,0.0286710690369091,-0.00945784386062418,0.0193825016895818,-0.0453587713499337,0.127729909585117,-0.0373045678506404,0.0169991761176051,0.0295453898345934,PC7,0.127729909585117
MIR3064,-0.00113849712067008,0.00147390031982572,0.0214482814758187,-0.0109848503341188,0.0185568888413079,-0.0310879133069574,0.124795794354526,-0.0485282398335248,0.0214335619147339,0.0332218448279293,PC7,0.124795794354526
ASMTL-AS1,0.00161595188293598,-0.0090241475102493,0.0188703354147984,-0.000188784897044406,0.0177031883935885,-0.0477654098161197,0.123147170206259,-0.0416567318741686,0.0119511069847086,0.0120577830483235,PC7,0.123147170206259
LINC00893,-0.0108905378317972,0.00445895862794823,0.0296281650496861,-0.00333976047099105,0.0154532381818192,-0.0419816198246552,0.122273332998952,-0.0345393657800137,0.0186894496967169,0.0264754061529324,PC7,0.122273332998952
GOLGA8B,-0.0039866916524819,-0.00186175446592713,0.0187725489354096,-0.0104565189443146,0.0141866606262418,-0.0450814641811464,0.122175851700302,-0.041464830860124,0.0209836672526772,0.0173431056887159,PC7,0.122175851700302
MST1P2,-0.00865290601781079,-0.00121425119422344,0.0163832799564332,-0.00976021560825696,0.0159024616561687,-0.0488663682370916,0.12166699803661,-0.0326829187994443,0.0109218412551742,0.0145999848435602,PC7,0.12166699803661
AHSA2,-0.00776192899998502,-0.00126035249510688,0.0273311115062485,-0.00514432763732309,0.0292676978589838,-0.0506649304441629,0.121653235081428,-0.037466856923216,0.00821838590685113,0.0354159494909824,PC7,0.121653235081428
RSRP1,0.000221377955499625,-0.0159847750425629,0.0279880358161432,-0.00952114319418163,0.020032764075162,-0.021701069487853,0.121372060581619,-0.0261715879754202,0.0181898665417305,0.0442569529726889,PC7,0.121372060581619
DNHD1,-0.0176061528822644,0.00356752411706762,0.0302193055509445,-0.000505101915131315,0.00820805329816739,-0.0296160743876962,0.117461416743587,-0.0285829439564677,0.0198615245229623,-0.0046717299129765,PC7,0.117461416743587
HERC2P2,0.000350011191334896,-0.00564546658284676,0.0124329910136756,-0.0112839398783946,0.0192357388479325,-0.0417590565542323,0.116786102862566,-0.0338227761868369,0.0182861001582528,0.0256045173657827,PC7,0.116786102862566
CELF6,-0.00796519064430524,-0.0211919410913728,0.0280773125844227,-0.0135375635766996,0.0206459792030415,-0.0286390939825103,0.114072179006827,-0.0274452428986785,0.0353434935898775,0.00491641115000643,PC7,0.114072179006827
GABRE,0.0121564503945458,-0.0122483642844872,0.0115998456078672,0.00345484784779106,0.00921395757231278,-0.0369237773960938,0.111927897183026,-0.0526081760979674,0.0228414284000185,0.0191621984775866,PC7,0.111927897183026
HSF4,-0.00945519539253633,-0.0174626633856368,0.0275253309710009,-0.00211759702126697,0.0215584670031348,-0.041093002752528,0.111477538348677,-0.0392659575018472,0.01906389399165,0.0354347570621778,PC7,0.111477538348677
MALAT1,0.007135145501383,-0.022674685895292,0.0215364306813063,-0.000771283010487001,0.00991354563171114,-0.0281862431815553,0.100090917799016,-0.0339282835061661,0.00475657521416761,-0.0070756088053052,PC7,0.100090917799016
AGAP9,-0.00248654098828893,-0.00788123085037371,0.0160189088374543,-0.00579893930342049,0.0160062065258298,-0.0243910108611044,0.0928247574243148,-0.0263708023263236,0.0126686839367024,0.0108430110405023,PC7,0.0928247574243148
ARHGAP33,-0.00708617775644453,0.0189858742708162,0.0109317806675896,-0.0121005961824037,0.0232498072193569,-0.074362110589462,0.0917997988619871,-0.0300416296551022,-0.0160923331209967,0.0150627527498829,PC7,0.0917997988619871
RBM20,-0.026573501720959,0.000826991909806381,0.0335302117284688,0.00540603662690811,0.0143618886852249,-0.0160306162973867,0.090226744003497,-0.00852827874502605,0.0129329685395819,0.0078984552711039,PC7,0.090226744003497
BEST4,-0.0198856959928231,0.0122870305459583,0.0384123154049271,0.0100888802969025,0.0133182310398998,-0.0343264195456951,0.0895721404436105,-0.0375558478669155,0.000209139534609073,-0.00881858321473004,PC7,0.0895721404436105
SERPINA3,0.0180375805481755,0.0010604631664754,0.0190119492544126,-0.0175077705601987,-0.0398328430588603,-0.0382647435211074,-0.0495886091338789,-0.0770649738831223,0.017179238791609,-0.0114544284478932,PC8,-0.0770649738831223
LRRC55,0.017437710345437,0.0190082073817884,0.0269513308145959,0.0106653895877039,-0.0188078055468917,-0.0285006510188238,-0.0461361386311745,-0.0679515945523146,0.0359972589825048,0.010823833508147,PC8,-0.0679515945523146
ZNF648,0.0199200080543421,0.0206715361073034,0.0173367775794845,0.0213093779584751,-0.000701408849488229,-0.0185575554320883,-0.0211434484418152,-0.0675172511685854,0.0395568340615848,0.0085220689503124,PC8,-0.0675172511685854
C2CD4B,0.025315319025823,0.00254663165531372,0.00987465712724875,0.00215065809860849,-0.0150273291887366,0.00725660744303452,-0.0413250734764296,-0.0672640505127836,0.0137596937944981,-0.00994300495809652,PC8,-0.0672640505127836
STC1,0.0226242024840856,0.0132527256066347,0.0162291120647229,-0.000769931769237604,-0.0181203425755298,-0.0268606712618789,-0.0488230434269015,-0.0662441073089456,0.0124790774114529,0.0307613535867091,PC8,-0.0662441073089456
NCOA7,0.0279070102259182,0.0245783074488008,0.0200673837890211,0.00797755864327763,-0.00655042602857244,-0.00674734288725344,-0.0180897662207286,-0.0656367105953979,0.00211895909609931,0.0113839843504385,PC8,-0.0656367105953979
GDA,0.012034956794408,0.0182914222638276,0.0346131290708332,0.00468405546108746,0.0118365379435829,-0.00397273382801484,-0.00541037789865549,-0.0653897665393932,0.0213637190802911,0.0252094368005487,PC8,-0.0653897665393932
C2CD4A,0.0267829789599162,0.00327376848070058,0.0251734409301938,-0.00825414938147895,-0.00736700587565878,0.0170009616682391,-0.0333823236803141,-0.0650220961510436,0.0211390394563522,0.0221121485301183,PC8,-0.0650220961510436
SLC6A20,0.0257012601614212,0.0130440380210259,0.0221334593439129,0.0135208313266097,0.000875076827252803,-0.010439857004781,-0.0315949149162939,-0.0644069939702836,0.0363976171182625,0.0300788885097491,PC8,-0.0644069939702836
CSF3,0.0251785754655127,0.0226952629842328,0.019065350020522,0.0234314491410401,-0.0100871745528819,-0.0132209296991033,-0.0283127919866663,-0.0635727261630178,0.0113383444323457,0.0171864748234857,PC8,-0.0635727261630178
AMICA1,0.0301244671113946,0.000442872017404334,0.0330027193363162,0.0185218273931126,0.00383577733357174,-0.0374456211402642,0.00922001315688657,0.0622266122484552,0.032887952331264,-0.00711473619920483,PC8,0.0622266122484552
SLC5A1,0.0225304156409902,-0.00657720424642275,0.0203447885229512,0.00950636130893333,-0.00352282283391006,0.00769417203022634,-0.0333782774045187,-0.0614244193567746,0.0456281453310562,0.0268217572577793,PC8,-0.0614244193567746
ACTBL2,0.0252049537362624,0.0139267927456829,0.0188435891401758,0.00328486543103463,-0.0177190353601858,0.0186670815497878,-0.0172410018047471,-0.0613736574747237,-0.00339991147430946,0.00180400529384476,PC8,-0.0613736574747237
SAA4,0.019715427422269,0.022159379921592,0.0349817969522848,0.0219216701342211,0.0131845335180613,-0.00602658920622055,0.0227875618710706,-0.0605399625312847,0.036606853045722,0.0194466635198478,PC8,-0.0605399625312847
TARP,0.0248192570481439,0.0203082641900746,0.0105036423798299,-0.00889241975032338,0.0469774589712013,-0.00729141390254882,0.0112535163760635,0.0590937552588681,0.0241054215231673,-0.0076553138085032,PC8,0.0590937552588681
FAM101B,0.02618013487492,-0.0218907172669912,0.026123029574391,0.00692233731102108,0.00532942105103657,-0.0122229554328203,-0.00906567743155921,0.0586559061949795,0.00843594206876699,-0.0279463510604102,PC8,0.0586559061949795
P2RY8,0.0341855024452385,0.00204896123819759,0.0151238791782647,-0.00769964089695008,0.00600109008331206,-0.00460324468498173,-0.0127531865325432,0.0568664986992671,0.00502707529377301,-0.0108932961369621,PC8,0.0568664986992671
CD300LB,0.0238843062784383,-0.0322484250970842,0.0314240787478573,0.00675256512532275,-0.00879414965147988,-0.0128507989120443,-0.000547124103067401,0.0554204067334696,-0.00499439165404871,-0.0181180901519155,PC8,0.0554204067334696
VNN1,0.0208978223438841,0.0149239334275175,0.0289094346560089,0.0378842281476629,-0.00935036240434085,-0.03029429045106,0.00570873546392,-0.0545228117529397,0.0206008000429358,0.0231222024342905,PC8,-0.0545228117529397
LINC00342,0.0215876097554201,-0.0266293796274942,0.0193860610104471,0.027548903626765,0.0129671409463863,-0.0231943649088225,0.051319072650025,-0.054142312835567,0.0180757489657357,0.0136123788133968,PC8,-0.054142312835567
ANKRD36C,0.0250545069672277,-0.0245554364425675,0.0135181608210114,0.0312969054826293,0.00418231896596657,-0.0176972983980193,0.0338416891543435,-0.0532241062429611,0.0134073571829216,0.00319370143365306,PC8,-0.0532241062429611
CCL20,0.0242019041309687,0.0258019518987363,0.0253845492475745,0.0259942065585587,-0.0114920462172275,-0.0034839128748858,-0.0224371355058043,-0.0530876138766522,0.0186167714581134,0.00888267101928695,PC8,-0.0530876138766522
LOC100288152,-0.00186389821946537,-0.0245957455492262,0.0253381077784105,0.000348651333755624,0.0308476647747866,-0.0618377310464058,0.0670607524214054,-0.0529718380592367,0.0179751333863202,0.013769390083635,PC8,-0.0529718380592367
GABRE,0.0121564503945458,-0.0122483642844872,0.0115998456078672,0.00345484784779106,0.00921395757231278,-0.0369237773960938,0.111927897183026,-0.0526081760979674,0.0228414284000185,0.0191621984775866,PC8,-0.0526081760979674
RGS18,0.0300030009531542,-0.0119141826561311,0.0365041347198024,0.00402465820008647,-0.00797960047274275,-0.0205376066237547,0.014597953519676,0.0523438182736618,-0.0105210224042126,-0.00277363583015288,PC8,0.0523438182736618
TBL1Y,0.000332497988950487,-0.00140665046396057,0.00368813327614259,0.0142332566048664,-0.00146872904143412,-0.00492478565798064,0.00134959764580837,-0.0391978295360777,-0.105786765415621,-0.0174025169308755,PC9,-0.105786765415621
TTTY15,0.00312745057038746,-0.00611668890527621,0.00558141111269334,0.0114990695736199,-0.000344137438185451,-0.0030638891653602,0.00939395199983882,-0.037576955186133,-0.103213973638171,-0.0217070697981671,PC9,-0.103213973638171
UTY,0.00357561566831671,-0.00680364495233611,0.00471927279812562,0.0122733418515879,-0.000973129119527365,-0.00457941680869797,0.0139929103364401,-0.0376508463474458,-0.102475314932289,-0.0180330775979567,PC9,-0.102475314932289
RPS4Y2,0.00165593055123789,-0.00656253035749981,0.00347549529028144,0.0133262762052345,-0.00139164829769262,-0.00550676815641271,0.00523809175199118,-0.0340786007609031,-0.102216322662222,-0.0191542063788943,PC9,-0.102216322662222
DDX3Y,0.00343149583004116,-0.00623153868916793,0.00655039711588582,0.0138009418730409,-0.00102876829877652,-0.0037849803067198,0.0112305749771033,-0.0382583777885179,-0.102083280411367,-0.0211508973974696,PC9,-0.102083280411367
TMSB4Y,0.00128868134946022,-0.00556227208325619,0.00191380200910404,0.0154454084770694,-0.00276380056417464,-0.00534490085148508,0.00960778634988967,-0.0363611096418873,-0.102073406635139,-0.0251408420112447,PC9,-0.102073406635139
EIF1AY,0.00372786678809925,-0.0068516608865009,0.00507851402179728,0.0139695089058596,-0.00113054076607075,-0.00331877379841604,0.0102316340644182,-0.0368454430866964,-0.101954498518447,-0.0218407835011056,PC9,-0.101954498518447
RPS4Y1,0.00267319340358161,-0.00691853163483835,0.0048331659614993,0.0139413670612505,-0.00153989573190229,-0.00483577019468084,0.0083876360852967,-0.0358334079200278,-0.101861970415535,-0.0206794996349802,PC9,-0.101861970415535
LINC00278,0.00532146188409916,-0.00582481173351664,0.00282924888836479,0.0125613691343998,0.000279285432685913,0.00184026874377617,0.0113596640599363,-0.0379854345222654,-0.101833627712979,-0.0229398589967198,PC9,-0.101833627712979
ZFY,0.00385101736005596,-0.00659222607968874,0.00472718435453282,0.0124482732545832,-0.00145756931969301,-0.00260392047998295,0.0116283408108889,-0.0388808488088167,-0.10146577390054,-0.0205803696883436,PC9,-0.10146577390054
NLGN4Y,0.0039181261371129,-0.00564382599366417,0.00337942516563975,0.0109171832577907,-0.00284408027580019,-0.00372815374845703,0.00851779748399889,-0.0402031140214513,-0.101198120084247,-0.0208951527605147,PC9,-0.101198120084247
KDM5D,0.00390365682157105,-0.0074608743479587,0.0045311868350742,0.0126839334541469,-0.00074898522492211,-0.0048434722889518,0.0132145576564909,-0.0381809040725913,-0.100549859501387,-0.0179924486336761,PC9,-0.100549859501387
USP9Y,0.00216688124586737,-0.00632697502630675,0.00629466755250009,0.0135232899177767,-0.00038642728825071,-0.00461759013336281,0.0102288862173721,-0.037358261996243,-0.100399717308622,-0.0200307070273303,PC9,-0.100399717308622
XIST,-0.00465490535787505,0.00273633953230947,0.00554020956487765,-0.013982273459147,0.00245035258974179,-0.00344843888575953,0.0107877155428092,0.0328933272422963,0.0995612977161048,0.0211495469548574,PC9,0.0995612977161048
TXLNGY,0.00307283749260403,-0.00721098161225123,0.00607848072465227,0.0125032145544573,0.00036670092370108,-0.00551106886961479,0.0181958145890741,-0.039118775114945,-0.0991179631374395,-0.0213843379762763,PC9,-0.0991179631374395
TTTY14,0.000705676274872876,-0.0103561925598621,0.00535701385137344,0.014514175886731,-0.000673543713966357,-0.00478548728177932,0.0110703537758359,-0.0338889459032648,-0.0978237592035137,-0.0250785035144017,PC9,-0.0978237592035137
PRKY,0.00399571103201318,-0.00768674701443803,0.00700089598136809,0.0105164392922198,2.46236475664113e-05,-0.00273317257887031,0.0207611528694431,-0.0423483571338649,-0.0971448121291533,-0.01925552453252,PC9,-0.0971448121291533
CD1E,-0.0086959430963289,-0.0135881815422385,0.0178306720745852,0.0238052558916497,0.0227437111469853,-0.0103509047946796,-0.0196118329194174,0.0373226081070166,0.0930730288451739,-0.0217565555131235,PC9,0.0930730288451739
TSIX,-0.00135590590276108,-0.00201730761656783,0.00672019053605294,-0.0155474786905111,0.000999285368765164,-0.00725685572756022,0.0246991867667382,0.0228651233488541,0.0910213467982867,0.02477373351968,PC9,0.0910213467982867
ATP2B3,-0.00399338118035285,0.021476394674959,-0.00991604342202405,-0.0220800879683211,0.0160703579571607,-0.0413936311680259,-0.0251119144783866,0.000542180827140093,-0.0877662622021837,0.0322768794486908,PC9,-0.0877662622021837
FCER1A,-0.0110697124264751,0.0210655923226112,0.00332551602855416,0.0235132161378003,-0.000940670088761573,-0.0355741421863831,-0.0240274438416577,0.0450966654321597,0.0770211694261836,-0.0155895674491053,PC9,0.0770211694261836
CDC20B,0.00998289592160578,0.00455680094960345,-0.0245876034649675,0.0071377969041018,0.036860691168928,-0.0673663293080648,-0.031684739567929,-0.0201209703285056,-0.0754398736405626,0.0219754546567038,PC9,-0.0754398736405626
CD1C,-0.00167120946251043,-0.0247086079358331,0.0221248182804376,0.0226283470919788,0.0246298143763131,-0.00387925454687113,-0.0220154288604364,0.0254599155339613,0.0753534590701722,-0.0309770929466186,PC9,0.0753534590701722
NEK2,0.0042769321702968,0.0207032048060757,-0.0226048793303748,-0.00550955957449174,0.0285404960074481,-0.0713886245750422,-0.0350159371597584,-0.0169897504754636,-0.0749868554788961,-0.00237569493769727,PC9,-0.0749868554788961
FIBCD1,0.00134713563237489,0.0135537235430124,-0.0204570617414161,-0.00319007362593396,0.0239251907869902,-0.0686246465118288,-0.0382566018632225,-0.0143467670506919,-0.0747966205745765,0.010841593073958,PC9,-0.0747966205745765
GPM6A,-0.0102339364056844,-0.000519669529352056,0.0201171325791524,-0.0589901941728444,-0.0178488037140203,-0.0361647435713602,-0.0045178793697239,-0.0439850387838204,0.0292632028853959,-0.0925805819650296,PC10,-0.0925805819650296
ELAVL3,-0.00596751390768302,0.00408351270431774,0.0180696388975081,-0.0476257457095921,-0.0203393643338551,-0.0306682228971248,-0.00246601277586306,-0.0452483430774412,0.0352259333546495,-0.0917090525588101,PC10,-0.0917090525588101
SEC14L2,-0.00530252641060625,0.00506342442275512,-0.00889347259118124,-0.0549254638757331,-0.0200950741771112,-0.0346820202627472,-0.00204277895246595,-0.0124972449447309,0.0223570849816369,-0.0900712698807736,PC10,-0.0900712698807736
FSTL5,-0.00619905562374438,0.0098365845249567,0.0165229884788871,-0.0491384483859244,-0.0220706184301241,-0.0329899668305127,-0.00404846504482951,-0.0458335927057709,0.0369574778159408,-0.0888536571628771,PC10,-0.0888536571628771
EBF2,-0.00626724169127121,0.00669321779560147,0.0149332751282823,-0.0515099816665838,-0.0191238789125353,-0.0311592892914652,-0.00471391294157927,-0.0481359722779381,0.0348084842511358,-0.0869071807006475,PC10,-0.0869071807006475
STMN2,-0.00695609404759151,0.00748399454195559,0.0177451932313377,-0.0511130390045173,-0.0210855139325038,-0.0317566761689787,-0.00602034379078792,-0.0470568111842661,0.0370942718323533,-0.0859669895369333,PC10,-0.0859669895369333
GLYATL3,-0.00665102339403031,0.00474466440718612,0.0159125941603311,-0.0508016238697837,-0.0201801877246153,-0.0345916378966178,-0.00967177394068316,-0.0446358269552333,0.0234130737169611,-0.0857689974528509,PC10,-0.0857689974528509
ABCC9,-0.00807701801216017,-0.0160483610151891,0.0257328291873116,-0.0163375260590415,0.00954359093977363,-0.0120836885593707,-0.030172748181575,-0.0168371709482477,-0.00300343038224176,0.0846999550813403,PC10,0.0846999550813403
RD3,-0.00296538217958706,-0.0234019731458279,0.022925109837629,-0.0390839719678522,0.00825676826766989,-0.0279203347398744,-0.00789171765386514,-0.0196054785262962,0.0333518899211555,-0.0830436250849153,PC10,-0.0830436250849153
CPLX2,-0.000205557208852879,-0.0255757239899927,0.0247030496837242,-0.0318060608773509,0.0023169876228291,-0.0231018017081248,-0.014968813617802,-0.0126998406174877,0.0336405119056333,-0.0828022493601264,PC10,-0.0828022493601264
TMPRSS6,-0.00446785313782457,0.00733877492030198,0.0170030692462271,-0.0524516124949596,-0.0134739735897205,-0.0268876397131544,-0.000873447145344813,-0.0450739032378032,0.0381315902940268,-0.0827190687702469,PC10,-0.0827190687702469
EBF3,-0.00504359147040654,0.00400195962196032,0.0135490313948027,-0.0489651166369638,-0.0186472184657447,-0.0274879916408534,-0.00530517945476385,-0.0435113463220264,0.0350122512693641,-0.0815686953711173,PC10,-0.0815686953711173
CRABP2,0.0067188478774116,0.00717929679764823,0.000133619144917666,-0.0214396358202136,-0.0138262207402892,-0.00134160239281366,0.00672987694450203,0.0442720837647857,-0.00046713362045165,0.0784006740236415,PC10,0.0784006740236415
APLP1,-0.0067800655559864,0.00307498318127368,0.012838959757126,-0.0445751555909044,-0.014194580781399,-0.0422067711250451,-0.0303817100134444,-0.0448665346113623,0.0291697080919791,-0.0781028863090798,PC10,-0.0781028863090798
CALB2,-0.00646682710861569,-0.00569925461659321,0.0227293133389297,-0.0564310604487959,-0.0114167949287233,-0.0293194336771074,-0.0112362962217476,-0.0385132161605461,0.0353912300071513,-0.0773380376833295,PC10,-0.0773380376833295
DPYSL5,-0.0091451601899071,-0.0115728700420962,0.0206285771059758,-0.0516730943009148,-0.00945187609962276,-0.0204836829374968,-0.0109444838142502,-0.0278133794910562,0.0396922848057989,-0.0770816752874069,PC10,-0.0770816752874069
