sample_id,tissue,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
AF024,tracheal,25.207077049183866,19.51584298281194,-14.164197454048304,-10.022299159761918,4.673711719824603,10.578025651488641,0.5704089867481412,6.4795036025360435,7.3152174189886034,0.2509408393153615
AF026,tracheal,14.252268561901671,-1.9396463985673231,16.214767641967796,2.4272459206726493,5.388534197606861,6.241082266839263,-2.0034552861253934,-6.3489318979617515,-8.324420825195338,2.4610530946423537
AF028,tracheal,-40.48790861262483,-0.2648854622685156,-10.883407481914054,-4.116722703407814,-0.74420568299637,-11.966989802450236,1.2542514840526962,-0.20767866914336225,-1.5981245575155563,-7.861309486805275
AF030,tracheal,-26.87751575674142,-4.461929809110007,-4.483472732194694,23.729521087659013,0.049907788636528394,31.062966121122297,-3.724961149014252,-16.136964440494925,3.773545298131788,-6.260997378460031
AF032,tracheal,21.683465427205284,-17.862997787819776,-14.593625662322733,1.8927855960980084,-5.802925645725119,-2.302822718285848,5.003020568925948,-9.925909568306494,-4.483195001287348,4.3848522944698365
AF034,tracheal,-1.2309139095360928,4.4675205847781845,9.330174622872455,17.427404940082916,1.7998074658804728,-8.218346434000491,16.0828781892209,17.229914850714266,-15.098019779242751,-2.904359459537836
AF036,tracheal,-7.422093485120921,-1.7966924345428863,7.001201953097801,1.8535352888831194,-21.33179665847506,7.556987029971682,5.077162781292329,18.12976709937404,-3.834700356960776,-10.438087313104091
AF040,tracheal,-5.532721859691208,1.1612333884155164,-16.770821734040528,-10.75396197383327,-6.212341190230319,-2.660847662882674,-2.7823369386013437,-3.169593504123077,-14.904316167651906,-12.91133221777028
AF042,tracheal,-10.066645407958001,-39.92225358244809,-3.333419442983044,8.13066034230241,-3.333760516761368,-6.614593080904106,0.09964934256274689,4.329838648180031,3.754889681721028,-0.32174223406812147
AF044,tracheal,19.508138137140815,9.939781534679106,3.7969156071977532,2.1947716109856885,4.804205596697251,-19.158411614876314,9.353131398192067,-2.104139225506511,13.964101439460485,0.03824618165252939
AF046,tracheal,7.703677377615232,-8.948279539863504,-2.347336278760277,10.67426317658412,9.589816024431787,-3.36159153268413,-10.899353855791166,2.750677552414825,1.9403449698083042,0.10031906480188277
AF048,tracheal,12.508328537488124,-17.541406341206745,-15.496634728970474,-0.32494278097343715,-7.917010391255576,-1.712079917005678,3.006851411277072,-11.416913631856717,-8.113294588756133,0.04186863025532843
AF050,tracheal,0.4409152044599638,6.678914226427115,3.936304076564893,-3.41088300525549,5.4400836451080306,-3.658371189971305,-7.831063680546693,4.600321615714781,4.675697106592133,-1.8667295497966945
AF052,tracheal,-7.417502506678906,5.783681051234244,6.841066720605866,-8.295417944389953,-7.101078117643971,6.648362692440487,4.80380813355784,1.6720447920002846,-6.527591026213982,5.28829935008748
AF054,tracheal,-71.13964193535305,13.811439461779605,1.7709874456626626,10.867989291475862,-15.887136679062253,-4.918825585684922,-7.444886316946594,-8.733754509851222,9.616213690642041,1.8412487031268332
AF056,tracheal,2.8038254884269898,2.4123113904970905,-26.685392868562893,-9.69510311763374,3.6653779625983,5.649955281918954,4.833476233568098,-3.2770810211811634,2.8309865485834584,-4.695531536377566
AF058,tracheal,-24.586681145195325,22.96133662847255,0.4102905496932241,9.058940815523428,-0.4647585815694155,-3.932068804428602,-22.462617535260954,-0.5358642240172984,-5.2646459111839965,4.574512225706108
AF060,tracheal,37.233922861040256,11.081287025903617,10.91567090320181,0.43269682405154697,-12.597123180741413,3.3161205451588556,-0.01461842928714693,1.5226220826150538,-0.9653319128306286,5.1281146582329935
AF062,tracheal,-27.476222110305212,-21.094003679841187,11.338608710203149,-21.090436265306625,8.197043489518272,9.247550516406855,-7.210430964790967,-4.965319400318841,-0.3970074433858986,-3.388220447464689
AF064,tracheal,-8.99614358486123,4.065602974565871,-15.564182189956208,-6.4409271097474425,8.945328559988369,-6.73059439898019,1.3766053868515375,4.016746846967932,1.0301177107632875,-2.9935461186153525
AF066,tracheal,-2.6504184633509236,13.670096722284514,8.521916287978764,3.651327153797102,-3.5551884610333824,-3.9135103940408658,-14.838095428188854,4.5627674915264995,-8.15242964680383,-0.28138164317662795
AF068,tracheal,33.982548417804196,-6.396743773368843,5.815899937322142,7.397535392304349,-2.7218972583716714,-0.3858152033694761,-1.1671739324258918,-2.683996485347462,1.7085686694685862,5.555950698714587
AF070,tracheal,-1.9034904605579286,-15.00119218839628,-2.1505683705012806,-6.183141761027255,5.922627929986298,-2.2661379565929405,-8.083292032382506,8.74883481406372,1.242492510520137,3.5811544183098842
AF072,tracheal,-24.732533106770664,10.530091535289888,-7.658027950552908,-1.7884981734002687,-11.386078538755601,-12.690503485131192,3.2499268864909676,-2.7201569204739147,-4.136899019935535,4.951093102988598
AF074,tracheal,-38.669210921798,0.5422477701685253,-2.465546926829797,-2.323184059967981,15.695629956230434,10.70676522064333,17.666213045827245,-3.168328265721193,-13.282583849552159,1.9698391112349083
AF076,tracheal,21.259194324629892,-0.16615635713711815,-2.1866967912128024,-6.946371173175389,-16.455304064847624,-15.013792953911262,3.270330440256179,-9.181627236443008,-0.4971052944064162,-5.290955186141999
AF079,tracheal,-5.44621987664493,-15.889880886451436,-2.4954051473523498,-13.58993975709855,7.067982882976272,3.1587106710909776,-5.707413768141158,7.704710667968299,-3.969210720578632,2.512992344732808
AF083,tracheal,34.585923587247535,-3.650353588850767,-20.197683082927213,5.615635553150602,-5.179406317530522,-3.853706327581108,8.17999512838962,-1.6619511378581608,-0.991200378618705,8.81899214763055
